x,y,z
0.0078125, 0.335938, -0.0252439
0.0078125, 0.34375, -0.0272955
0.0078125, 0.351562, -0.0292814
0.0078125, 0.359375, -0.0311968
0.0078125, 0.367188, -0.0330371
0.0078125, 0.375, -0.0347978
0.0078125, 0.382812, -0.0364747
0.0078125, 0.390625, -0.0380638
0.0078125, 0.398438, -0.0395611
0.0078125, 0.40625, -0.0409632
0.0078125, 0.414062, -0.0422666
0.0078125, 0.421875, -0.0434682
0.0078125, 0.429688, -0.044565
0.0078125, 0.4375, -0.0455545
0.0078125, 0.445312, -0.0464342
0.0078125, 0.453125, -0.0472021
0.0078125, 0.460938, -0.0478562
0.0078125, 0.46875, -0.0483951
0.0078125, 0.476562, -0.0488173
0.0078125, 0.484375, -0.0491219
0.0078125, 0.492188, -0.0493081
0.0078125, 0.5, -0.0493755
0.0078125, 0.507812, -0.0493239
0.0078125, 0.515625, -0.0491535
0.0078125, 0.523438, -0.0488646
0.0078125, 0.53125, -0.048458
0.0078125, 0.539062, -0.0479345
0.0078125, 0.546875, -0.0472956
0.0078125, 0.554688, -0.0465426
0.0078125, 0.5625, -0.0456775
0.0078125, 0.570312, -0.0447022
0.0078125, 0.578125, -0.0436192
0.0078125, 0.585938, -0.0424311
0.0078125, 0.59375, -0.0411406
0.0078125, 0.601562, -0.039751
0.0078125, 0.609375, -0.0382655
0.0078125, 0.617188, -0.0366878
0.0078125, 0.625, -0.0350216
0.0078125, 0.632812, -0.0332709
0.0078125, 0.640625, -0.03144
0.0078125, 0.648438, -0.0295332
0.0078125, 0.65625, -0.0275552
0.0078125, 0.664062, -0.0255107
0.0078125, 0.671875, -0.0234046
0.0078125, 0.679688, -0.021242
0.0078125, 0.6875, -0.0190281
0.0078125, 0.695312, -0.0167682
0.0078125, 0.703125, -0.0144678
0.0078125, 0.710938, -0.0121324
0.0078125, 0.71875, -0.00976761
0.0078125, 0.726562, -0.00737912
0.0078125, 0.734375, -0.00497268
0.0078125, 0.742188, -0.00255409
0.0078125, 0.75, -0.000129164
0.0078125, 0.757812, 0.00229627
0.0078125, 0.765625, 0.00471637
0.0078125, 0.773438, 0.00712532
0.0078125, 0.78125, 0.00951733
0.0078125, 0.789062, 0.0118866
0.0078125, 0.796875, 0.0142275
0.0078125, 0.804688, 0.0165344
0.0078125, 0.8125, 0.0188018
0.0078125, 0.820312, 0.021024
0.0078125, 0.828125, 0.023196
0.0078125, 0.835938, 0.0253123
0.0078125, 0.84375, 0.027368
0.0078125, 0.851562, 0.0293581
0.0078125, 0.859375, 0.0312778
0.0078125, 0.867188, 0.0331225
0.0078125, 0.875, 0.0348878
0.0078125, 0.882812, 0.0365694
0.0078125, 0.890625, 0.0381633
0.0078125, 0.898438, 0.0396657
0.0078125, 0.90625, 0.041073
0.0078125, 0.914062, 0.0423818
0.0078125, 0.921875, 0.0435889
0.0078125, 0.929688, 0.0446916
0.0078125, 0.9375, 0.0456871
0.0078125, 0.945312, 0.0465731
0.0078125, 0.953125, 0.0473474
0.0078125, 0.960938, 0.0480082
0.0078125, 0.96875, 0.048554
0.0078125, 0.976562, 0.0489834
0.0078125, 0.984375, 0.0492954
0.0078125, 0.992188, 0.0494893
0.0078125, 1, 0.0495646

0.015625, 0, 0.098139
0.015625, 0.0078125, 0.0980406
0.015625, 0.015625, 0.0977047
0.015625, 0.0234375, 0.0971323
0.015625, 0.03125, 0.0963249
0.015625, 0.0390625, 0.0952845
0.015625, 0.046875, 0.0940137
0.015625, 0.0546875, 0.0925156
0.015625, 0.0625, 0.0907938
0.015625, 0.0703125, 0.0888527
0.015625, 0.078125, 0.0866969
0.015625, 0.0859375, 0.0843316
0.015625, 0.09375, 0.0817626
0.015625, 0.101562, 0.0789962
0.015625, 0.109375, 0.0760389
0.015625, 0.117188, 0.0728981
0.015625, 0.125, 0.0695812
0.015625, 0.132812, 0.0660962
0.015625, 0.140625, 0.0624517
0.015625, 0.148438, 0.0586564
0.015625, 0.15625, 0.0547195
0.015625, 0.164062, 0.0506505
0.015625, 0.171875, 0.0464591
0.015625, 0.179688, 0.0421556
0.015625, 0.1875, 0.0377503
0.015625, 0.195312, 0.0332538
0.015625, 0.203125, 0.028677
0.015625, 0.210938, 0.024031
0.015625, 0.21875, 0.0193268
0.015625, 0.226562, 0.0145759
0.015625, 0.234375, 0.00978975
0.015625, 0.242188, 0.00497986
0.015625, 0.25, 0.000157842
0.015625, 0.257812, -0.00466469
0.015625, 0.265625, -0.0094761
0.015625, 0.273438, -0.0142648
0.015625, 0.28125, -0.0190192
0.015625, 0.289062, -0.0237279
0.015625, 0.296875, -0.0283795
0.015625, 0.304688, -0.0329629
0.015625, 0.3125, -0.0374668
0.015625, 0.320312, -0.0418806
0.015625, 0.328125, -0.0461936
0.015625, 0.335938, -0.0503953
0.015625, 0.34375, -0.0544757
0.015625, 0.351562, -0.0584249
0.015625, 0.359375, -0.0622333
0.015625, 0.367188, -0.0658919
0.015625, 0.375, -0.0693918
0.015625, 0.382812, -0.0727245
0.015625, 0.390625, -0.075882
0.015625, 0.398438, -0.0788567
0.015625, 0.40625, -0.0816415
0.015625, 0.414062, -0.0842296
0.015625, 0.421875, -0.0866148
0.015625, 0.429688, -0.0887913
0.015625, 0.4375, -0.090754
0.015625, 0.445312, -0.0924979
0.015625, 0.453125, -0.0940191
0.015625, 0.460938, -0.0953137
0.015625, 0.46875, -0.0963787
0.015625, 0.476562, -0.0972115
0.015625, 0.484375, -0.09781
0.015625, 0.492188, -0.0981729
0.015625, 0.5, -0.0982993
0.015625, 0.507812, -0.0981888
0.015625, 0.515625, -0.0978417
0.015625, 0.523438, -0.0972589
0.015625, 0.53125, -0.0964418
0.015625, 0.539062, -0.0953922
0.015625, 0.546875, -0.0941128
0.015625, 0.554688, -0.0926066
0.015625, 0.5625, -0.0908773
0.015625, 0.570312, -0.088929
0.015625, 0.578125, -0.0867663
0.015625, 0.585938, -0.0843946
0.015625, 0.59375, -0.0818195
0.015625, 0.601562, -0.0790472
0.015625, 0.609375, -0.0760844
0.015625, 0.617188, -0.0729382
0.015625, 0.625, -0.0696162
0.015625, 0.632812, -0.0661264
0.015625, 0.640625, -0.0624772
0.015625, 0.648438, -0.0586774
0.015625, 0.65625, -0.0547361
0.015625, 0.664062, -0.0506629
0.015625, 0.671875, -0.0464675
0.015625, 0.679688, -0.04216
0.015625, 0.6875, -0.0377508
0.015625, 0.695312, -0.0332505
0.015625, 0.703125, -0.02867
0.015625, 0.710938, -0.0240203
0.015625, 0.71875, -0.0193125
0.015625, 0.726562, -0.0145581
0.015625, 0.734375, -0.00976838
0.015625, 0.742188, -0.00495499
0.015625, 0.75, -0.000129471
0.015625, 0.757812, 0.00469655
0.015625, 0.765625, 0.00951146
0.015625, 0.773438, 0.0143037
0.015625, 0.78125, 0.0190616
0.015625, 0.789062, 0.0237739
0.015625, 0.796875, 0.0284292
0.015625, 0.804688, 0.0330162
0.015625, 0.8125, 0.0375239
0.015625, 0.820312, 0.0419415
0.015625, 0.828125, 0.0462584
0.015625, 0.835938, 0.0504641
0.015625, 0.84375, 0.0545486
0.015625, 0.851562, 0.058502
0.015625, 0.859375, 0.0623147
0.015625, 0.867188, 0.0659778
0.015625, 0.875, 0.0694822
0.015625, 0.882812, 0.0728197
0.015625, 0.890625, 0.0759821
0.015625, 0.898438, 0.0789619
0.015625, 0.90625, 0.0817519
0.015625, 0.914062, 0.0843454
0.015625, 0.921875, 0.0867362
0.015625, 0.929688, 0.0889186
0.015625, 0.9375, 0.0908873
0.015625, 0.945312, 0.0926375
0.015625, 0.953125, 0.0941651
0.015625, 0.960938, 0.0954665
0.015625, 0.96875, 0.0965384
0.015625, 0.976562, 0.0973785
0.015625, 0.984375, 0.0979845
0.015625, 0.992188, 0.0983552
0.015625, 1, 0.0984895

0.0234375, 0, 0.146829
0.0234375, 0.0078125, 0.146672
0.0234375, 0.015625, 0.14616
0.0234375, 0.0234375, 0.145295
0.0234375, 0.03125, 0.144078
0.0234375, 0.0390625, 0.142514
0.0234375, 0.046875, 0.140606
0.0234375, 0.0546875, 0.138358
0.0234375, 0.0625, 0.135776
0.0234375, 0.0703125, 0.132867
0.0234375, 0.078125, 0.129637
0.0234375, 0.0859375, 0.126093
0.0234375, 0.09375, 0.122246
0.0234375, 0.101562, 0.118103
0.0234375, 0.109375, 0.113676
0.0234375, 0.117188, 0.108974
0.0234375, 0.125, 0.104009
0.0234375, 0.132812, 0.0987936
0.0234375, 0.140625, 0.0933395
0.0234375, 0.148438, 0.0876603
0.0234375, 0.15625, 0.0817695
0.0234375, 0.164062, 0.0756815
0.0234375, 0.171875, 0.0694109
0.0234375, 0.179688, 0.0629727
0.0234375, 0.1875, 0.0563827
0.0234375, 0.195312, 0.0496566
0.0234375, 0.203125, 0.0428106
0.0234375, 0.210938, 0.0358614
0.0234375, 0.21875, 0.0288255
0.0234375, 0.226562, 0.0217201
0.0234375, 0.234375, 0.0145621
0.0234375, 0.242188, 0.00736897
0.0234375, 0.25, 0.000157914
0.0234375, 0.257812, -0.00705365
0.0234375, 0.265625, -0.0142483
0.0234375, 0.273438, -0.0214088
0.0234375, 0.28125, -0.0285178
0.0234375, 0.289062, -0.0355582
0.0234375, 0.296875, -0.042513
0.0234375, 0.304688, -0.0493655
0.0234375, 0.3125, -0.0560991
0.0234375, 0.320312, -0.0626976
0.0234375, 0.328125, -0.0691451
0.0234375, 0.335938, -0.0754262
0.0234375, 0.34375, -0.0815255
0.0234375, 0.351562, -0.0874285
0.0234375, 0.359375, -0.0931209
0.0234375, 0.367188, -0.0985891
0.0234375, 0.375, -0.10382
0.0234375, 0.382812, -0.1088
0.0234375, 0.390625, -0.113519
0.0234375, 0.398438, -0.117964
0.0234375, 0.40625, -0.122124
0.0234375, 0.414062, -0.125991
0.0234375, 0.421875, -0.129554
0.0234375, 0.429688, -0.132805
0.0234375, 0.4375, -0.135736
0.0234375, 0.445312, -0.13834
0.0234375, 0.453125, -0.140611
0.0234375, 0.460938, -0.142543
0.0234375, 0.46875, -0.144132
0.0234375, 0.476562, -0.145373
0.0234375, 0.484375, -0.146264
0.0234375, 0.492188, -0.146803
0.0234375, 0.5, -0.146988
0.0234375, 0.507812, -0.146819
0.0234375, 0.515625, -0.146296
0.0234375, 0.523438, -0.14542
0.0234375, 0.53125, -0.144195
0.0234375, 0.539062, -0.142622
0.0234375, 0.546875, -0.140705
0.0234375, 0.554688, -0.138449
0.0234375, 0.5625, -0.13586
0.0234375, 0.570312, -0.132943
0.0234375, 0.578125, -0.129706
0.0234375, 0.585938, -0.126156
0.0234375, 0.59375, -0.122302
0.0234375, 0.601562, -0.118154
0.0234375, 0.609375, -0.113721
0.0234375, 0.617188, -0.109014
0.0234375, 0.625, -0.104044
0.0234375, 0.632812, -0.0988235
0.0234375, 0.640625, -0.0933648
0.0234375, 0.648438, -0.087681
0.0234375, 0.65625, -0.0817859
0.0234375, 0.664062, -0.0756937
0.0234375, 0.671875, -0.0694189
0.0234375, 0.679688, -0.0629769
0.0234375, 0.6875, -0.0563829
0.0234375, 0.695312, -0.049653
0.0234375, 0.703125, -0.0428034
0.0234375, 0.710938, -0.0358505
0.0234375, 0.71875, -0.028811
0.0234375, 0.726562, -0.021702
0.0234375, 0.734375, -0.0145405
0.0234375, 0.742188, -0.00734387
0.0234375, 0.75, -0.000129321
0.0234375, 0.757812, 0.00708574
0.0234375, 0.765625, 0.0142839
0.0234375, 0.773438, 0.0214479
0.0234375, 0.78125, 0.0285605
0.0234375, 0.789062, 0.0356044
0.0234375, 0.796875, 0.0425629
0.0234375, 0.804688, 0.049419
0.0234375, 0.8125, 0.0561564
0.0234375, 0.820312, 0.0627588
0.0234375, 0.828125, 0.0692102
0.0234375, 0.835938, 0.0754952
0.0234375, 0.84375, 0.0815987
0.0234375, 0.851562, 0.0875059
0.0234375, 0.859375, 0.0932027
0.0234375, 0.867188, 0.0986752
0.0234375, 0.875, 0.10391
0.0234375, 0.882812, 0.108896
0.0234375, 0.890625, 0.113619
0.0234375, 0.898438, 0.118069
0.0234375, 0.90625, 0.122235
0.0234375, 0.914062, 0.126107
0.0234375, 0.921875, 0.129676
0.0234375, 0.929688, 0.132933
0.0234375, 0.9375, 0.13587
0.0234375, 0.945312, 0.13848
0.0234375, 0.953125, 0.140758
0.0234375, 0.960938, 0.142696
0.0234375, 0.96875, 0.144292
0.0234375, 0.976562, 0.145541
0.0234375, 0.984375, 0.146439
0.0234375, 0.992188, 0.146986
0.0234375, 1, 0.147179

0.03125, 0, 0.195167
0.03125, 0.0078125, 0.194951
0.03125, 0.015625, 0.194264
0.03125, 0.0234375, 0.193108
0.03125, 0.03125, 0.191487
0.03125, 0.0390625, 0.189403
0.03125, 0.046875, 0.186861
0.03125, 0.0546875, 0.183869
0.03125, 0.0625, 0.180434
0.03125, 0.0703125, 0.176562
0.03125, 0.078125, 0.172265
0.03125, 0.0859375, 0.167553
0.03125, 0.09375, 0.162436
0.03125, 0.101562, 0.156927
0.03125, 0.109375, 0.15104
0.03125, 0.117188, 0.144789
0.03125, 0.125, 0.138188
0.03125, 0.132812, 0.131254
0.03125, 0.140625, 0.124003
0.03125, 0.148438, 0.116454
0.03125, 0.15625, 0.108623
0.03125, 0.164062, 0.100531
0.03125, 0.171875, 0.092196
0.03125, 0.179688, 0.0836387
0.03125, 0.1875, 0.0748798
0.03125, 0.195312, 0.0659402
0.03125, 0.203125, 0.0568415
0.03125, 0.210938, 0.0476057
0.03125, 0.21875, 0.038255
0.03125, 0.226562, 0.0288121
0.03125, 0.234375, 0.0192995
0.03125, 0.242188, 0.00974033
0.03125, 0.25, 0.000157536
0.03125, 0.257812, -0.00942576
0.03125, 0.265625, -0.0189865
0.03125, 0.273438, -0.0285015
0.03125, 0.28125, -0.037948
0.03125, 0.289062, -0.0473032
0.03125, 0.296875, -0.0565445
0.03125, 0.304688, -0.0656497
0.03125, 0.3125, -0.0745968
0.03125, 0.320312, -0.0833642
0.03125, 0.328125, -0.0919309
0.03125, 0.335938, -0.100276
0.03125, 0.34375, -0.10838
0.03125, 0.351562, -0.116222
0.03125, 0.359375, -0.123785
0.03125, 0.367188, -0.13105
0.03125, 0.375, -0.137999
0.03125, 0.382812, -0.144615
0.03125, 0.390625, -0.150883
0.03125, 0.398438, -0.156788
0.03125, 0.40625, -0.162314
0.03125, 0.414062, -0.16745
0.03125, 0.421875, -0.172183
0.03125, 0.429688, -0.1765
0.03125, 0.4375, -0.180393
0.03125, 0.445312, -0.183851
0.03125, 0.453125, -0.186866
0.03125, 0.460938, -0.18943
0.03125, 0.46875, -0.191539
0.03125, 0.476562, -0.193186
0.03125, 0.484375, -0.194367
0.03125, 0.492188, -0.19508
0.03125, 0.5, -0.195323
0.03125, 0.507812, -0.195096
0.03125, 0.515625, -0.194399
0.03125, 0.523438, -0.193233
0.03125, 0.53125, -0.191602
0.03125, 0.539062, -0.189509
0.03125, 0.546875, -0.186959
0.03125, 0.554688, -0.183959
0.03125, 0.5625, -0.180516
0.03125, 0.570312, -0.176638
0.03125, 0.578125, -0.172334
0.03125, 0.585938, -0.167615
0.03125, 0.59375, -0.162492
0.03125, 0.601562, -0.156977
0.03125, 0.609375, -0.151085
0.03125, 0.617188, -0.144828
0.03125, 0.625, -0.138222
0.03125, 0.632812, -0.131283
0.03125, 0.640625, -0.124028
0.03125, 0.648438, -0.116474
0.03125, 0.65625, -0.108639
0.03125, 0.664062, -0.100543
0.03125, 0.671875, -0.0922038
0.03125, 0.679688, -0.0836425
0.03125, 0.6875, -0.0748797
0.03125, 0.695312, -0.0659363
0.03125, 0.703125, -0.056834
0.03125, 0.710938, -0.0475945
0.03125, 0.71875, -0.0382403
0.03125, 0.726562, -0.0287938
0.03125, 0.734375, -0.0192777
0.03125, 0.742188, -0.009715
0.03125, 0.75, -0.000128721
0.03125, 0.757812, 0.00945806
0.03125, 0.765625, 0.0190223
0.03125, 0.773438, 0.0285409
0.03125, 0.78125, 0.0379909
0.03125, 0.789062, 0.0473497
0.03125, 0.796875, 0.0565946
0.03125, 0.804688, 0.0657034
0.03125, 0.8125, 0.0746543
0.03125, 0.820312, 0.0834255
0.03125, 0.828125, 0.0919961
0.03125, 0.835938, 0.100345
0.03125, 0.84375, 0.108453
0.03125, 0.851562, 0.1163
0.03125, 0.859375, 0.123867
0.03125, 0.867188, 0.131136
0.03125, 0.875, 0.13809
0.03125, 0.882812, 0.144711
0.03125, 0.890625, 0.150984
0.03125, 0.898438, 0.156893
0.03125, 0.90625, 0.162425
0.03125, 0.914062, 0.167567
0.03125, 0.921875, 0.172305
0.03125, 0.929688, 0.176628
0.03125, 0.9375, 0.180527
0.03125, 0.945312, 0.183991
0.03125, 0.953125, 0.187012
0.03125, 0.960938, 0.189584
0.03125, 0.96875, 0.191699
0.03125, 0.976562, 0.193354
0.03125, 0.984375, 0.194543
0.03125, 0.992188, 0.195264
0.03125, 1, 0.195515

0.0390625, 0, 0.243036
0.0390625, 0.0078125, 0.242762
0.0390625, 0.015625, 0.241902
0.0390625, 0.0234375, 0.240459
0.0390625, 0.03125, 0.238435
0.0390625, 0.0390625, 0.235836
0.0390625, 0.046875, 0.232668
0.0390625, 0.0546875, 0.228939
0.0390625, 0.0625, 0.224657
0.0390625, 0.0703125, 0.219834
0.0390625, 0.078125, 0.21448
0.0390625, 0.0859375, 0.20861
0.0390625, 0.09375, 0.202236
0.0390625, 0.101562, 0.195374
0.0390625, 0.109375, 0.188041
0.0390625, 0.117188, 0.180255
0.0390625, 0.125, 0.172035
0.0390625, 0.132812, 0.163399
0.0390625, 0.140625, 0.154369
0.0390625, 0.148438, 0.144968
0.0390625, 0.15625, 0.135216
0.0390625, 0.164062, 0.125139
0.0390625, 0.171875, 0.11476
0.0390625, 0.179688, 0.104104
0.0390625, 0.1875, 0.0931969
0.0390625, 0.195312, 0.0820653
0.0390625, 0.203125, 0.0707358
0.0390625, 0.210938, 0.0592356
0.0390625, 0.21875, 0.0475926
0.0390625, 0.226562, 0.0358348
0.0390625, 0.234375, 0.0239905
0.0390625, 0.242188, 0.0120882
0.0390625, 0.25, 0.000156713
0.0390625, 0.257812, -0.0117753
0.0390625, 0.265625, -0.0236791
0.0390625, 0.273438, -0.0355259
0.0390625, 0.28125, -0.0472872
0.0390625, 0.289062, -0.0589347
0.0390625, 0.296875, -0.0704403
0.0390625, 0.304688, -0.0817763
0.0390625, 0.3125, -0.0929153
0.0390625, 0.320312, -0.103831
0.0390625, 0.328125, -0.114496
0.0390625, 0.335938, -0.124885
0.0390625, 0.34375, -0.134974
0.0390625, 0.351562, -0.144737
0.0390625, 0.359375, -0.154152
0.0390625, 0.367188, -0.163196
0.0390625, 0.375, -0.171846
0.0390625, 0.382812, -0.180082
0.0390625, 0.390625, -0.187885
0.0390625, 0.398438, -0.195235
0.0390625, 0.40625, -0.202115
0.0390625, 0.414062, -0.208507
0.0390625, 0.421875, -0.214398
0.0390625, 0.429688, -0.219772
0.0390625, 0.4375, -0.224616
0.0390625, 0.445312, -0.228919
0.0390625, 0.453125, -0.232671
0.0390625, 0.460938, -0.235863
0.0390625, 0.46875, -0.238486
0.0390625, 0.476562, -0.240534
0.0390625, 0.484375, -0.242003
0.0390625, 0.492188, -0.242889
0.0390625, 0.5, -0.24319
0.0390625, 0.507812, -0.242905
0.0390625, 0.515625, -0.242035
0.0390625, 0.523438, -0.240581
0.0390625, 0.53125, -0.238548
0.0390625, 0.539062, -0.23594
0.0390625, 0.546875, -0.232764
0.0390625, 0.554688, -0.229027
0.0390625, 0.5625, -0.224738
0.0390625, 0.570312, -0.219908
0.0390625, 0.578125, -0.214548
0.0390625, 0.585938, -0.208671
0.0390625, 0.59375, -0.202291
0.0390625, 0.601562, -0.195424
0.0390625, 0.609375, -0.188085
0.0390625, 0.617188, -0.180294
0.0390625, 0.625, -0.172068
0.0390625, 0.632812, -0.163428
0.0390625, 0.640625, -0.154394
0.0390625, 0.648438, -0.144987
0.0390625, 0.65625, -0.135232
0.0390625, 0.664062, -0.12515
0.0390625, 0.671875, -0.114767
0.0390625, 0.679688, -0.104107
0.0390625, 0.6875, -0.0931965
0.0390625, 0.695312, -0.0820611
0.0390625, 0.703125, -0.0707279
0.0390625, 0.710938, -0.0592241
0.0390625, 0.71875, -0.0475776
0.0390625, 0.726562, -0.0358162
0.0390625, 0.734375, -0.0239684
0.0390625, 0.742188, -0.0120627
0.0390625, 0.75, -0.000127677
0.0390625, 0.757812, 0.0118078
0.0390625, 0.765625, 0.023715
0.0390625, 0.773438, 0.0355654
0.0390625, 0.78125, 0.0473302
0.0390625, 0.789062, 0.0589813
0.0390625, 0.796875, 0.0704905
0.0390625, 0.804688, 0.0818302
0.0390625, 0.8125, 0.092973
0.0390625, 0.820312, 0.103892
0.0390625, 0.828125, 0.114561
0.0390625, 0.835938, 0.124955
0.0390625, 0.84375, 0.135047
0.0390625, 0.851562, 0.144815
0.0390625, 0.859375, 0.154234
0.0390625, 0.867188, 0.163282
0.0390625, 0.875, 0.171937
0.0390625, 0.882812, 0.180178
0.0390625, 0.890625, 0.187986
0.0390625, 0.898438, 0.195341
0.0390625, 0.90625, 0.202226
0.0390625, 0.914062, 0.208624
0.0390625, 0.921875, 0.21452
0.0390625, 0.929688, 0.2199
0.0390625, 0.9375, 0.22475
0.0390625, 0.945312, 0.22906
0.0390625, 0.953125, 0.232818
0.0390625, 0.960938, 0.236016
0.0390625, 0.96875, 0.238646
0.0390625, 0.976562, 0.240702
0.0390625, 0.984375, 0.242179
0.0390625, 0.992188, 0.243073
0.0390625, 1, 0.243382

0.046875, 0, 0.290322
0.046875, 0.0078125, 0.28999
0.046875, 0.015625, 0.288959
0.046875, 0.0234375, 0.287231
0.046875, 0.03125, 0.28481
0.046875, 0.0390625, 0.281703
0.046875, 0.046875, 0.277915
0.046875, 0.0546875, 0.273458
0.046875, 0.0625, 0.268341
0.046875, 0.0703125, 0.262577
0.046875, 0.078125, 0.25618
0.046875, 0.0859375, 0.249165
0.046875, 0.09375, 0.24155
0.046875, 0.101562, 0.233352
0.046875, 0.109375, 0.224591
0.046875, 0.117188, 0.215289
0.046875, 0.125, 0.205468
0.046875, 0.132812, 0.195151
0.046875, 0.140625, 0.184364
