x,y,z
0.78125, 0.75, -0.000632518
0.78125, 0.78125, -0.191612
0.78125, 0.8125, -0.375231
0.78125, 0.84375, -0.544433
0.78125, 0.875, -0.692717
0.78125, 0.90625, -0.814383
0.78125, 0.9375, -0.904757
0.78125, 0.96875, -0.960367
0.78125, 1, -0.97908

0.8125, 0, -0.92442
0.8125, 0.03125, -0.906174
0.8125, 0.0625, -0.853218
0.8125, 0.09375, -0.767568
0.8125, 0.125, -0.652499
0.8125, 0.15625, -0.512419
0.8125, 0.1875, -0.3527
0.8125, 0.21875, -0.179472
0.8125, 0.25, 0.000615544
0.8125, 0.28125, 0.180648
0.8125, 0.3125, 0.353711
0.8125, 0.34375, 0.513158
0.8125, 0.375, 0.652866
0.8125, 0.40625, 0.767468
0.8125, 0.4375, 0.852562
0.8125, 0.46875, 0.904881
0.8125, 0.5, 0.922415
0.8125, 0.53125, 0.904492
0.8125, 0.5625, 0.851803
0.8125, 0.59375, 0.766374
0.8125, 0.625, 0.651488
0.8125, 0.65625, 0.511563
0.8125, 0.6875, 0.351978
0.8125, 0.71875, 0.178866
0.8125, 0.75, -0.0011179
0.8125, 0.78125, -0.181054
0.8125, 0.8125, -0.354026
0.8125, 0.84375, -0.513382
0.8125, 0.875, -0.652996
0.8125, 0.90625, -0.767498
0.8125, 0.9375, -0.852484
0.8125, 0.96875, -0.904684
0.8125, 1, -0.922087

0.84375, 0, -0.833065
0.84375, 0.03125, -0.816415
0.84375, 0.0625, -0.768528
0.84375, 0.09375, -0.69122
0.84375, 0.125, -0.587442
0.84375, 0.15625, -0.461167
0.84375, 0.1875, -0.317235
0.84375, 0.21875, -0.161165
0.84375, 0.25, 0.00105371
0.84375, 0.28125, 0.163194
0.84375, 0.3125, 0.31903
0.84375, 0.34375, 0.46258
0.84375, 0.375, 0.58833
0.84375, 0.40625, 0.691452
0.84375, 0.4375, 0.767985
0.84375, 0.46875, 0.814992
0.84375, 0.5, 0.830668
0.84375, 0.53125, 0.814413
0.84375, 0.5625, 0.766854
0.84375, 0.59375, 0.68982
0.84375, 0.625, 0.586273
0.84375, 0.65625, 0.460196
0.84375, 0.6875, 0.316436
0.84375, 0.71875, 0.16052
0.84375, 0.75, -0.00155634
0.84375, 0.78125, -0.163561
0.84375, 0.8125, -0.319262
0.84375, 0.84375, -0.462672
0.84375, 0.875, -0.588271
0.84375, 0.90625, -0.691225
0.84375, 0.9375, -0.767569
0.84375, 0.96875, -0.814357
0.84375, 1, -0.829781

0.875, 0, -0.709856
0.875, 0.03125, -0.695442
0.875, 0.0625, -0.654458
0.875, 0.09375, -0.588452
0.875, 0.125, -0.499937
0.875, 0.15625, -0.392297
0.875, 0.1875, -0.269656
0.875, 0.21875, -0.136712
0.875, 0.25, 0.00143351
0.875, 0.28125, 0.139481
0.875, 0.3125, 0.272133
0.875, 0.34375, 0.394296
0.875, 0.375, 0.501282
0.875, 0.40625, 0.588982
0.875, 0.4375, 0.654031
0.875, 0.46875, 0.693931
0.875, 0.5, 0.707151
0.875, 0.53125, 0.693188
0.875, 0.5625, 0.652579
0.875, 0.59375, 0.586888
0.875, 0.625, 0.498642
0.875, 0.65625, 0.391236
0.875, 0.6875, 0.268799
0.875, 0.71875, 0.136042
0.875, 0.75, -0.00193009
0.875, 0.78125, -0.139808
0.875, 0.8125, -0.272287
0.875, 0.84375, -0.394267
0.875, 0.875, -0.501051
0.875, 0.90625, -0.588522
0.875, 0.9375, -0.653304
0.875, 0.96875, -0.692891
0.875, 1, -0.705743

0.90625, 0, -0.559563
0.90625, 0.03125, -0.547942
0.90625, 0.0625, -0.515429
0.90625, 0.09375, -0.463245
0.90625, 0.125, -0.393372
0.90625, 0.15625, -0.308478
0.90625, 0.1875, -0.211808
0.90625, 0.21875, -0.107065
0.90625, 0.25, 0.00173726
0.90625, 0.28125, 0.110426
0.90625, 0.3125, 0.214832
0.90625, 0.34375, 0.310949
0.90625, 0.375, 0.395089
0.90625, 0.40625, 0.464024
0.90625, 0.4375, 0.515108
0.90625, 0.46875, 0.546382
0.90625, 0.5, 0.556646
0.90625, 0.53125, 0.54551
0.90625, 0.5625, 0.513404
0.90625, 0.59375, 0.461565
0.90625, 0.625, 0.391989
0.90625, 0.65625, 0.307352
0.90625, 0.6875, 0.210912
0.90625, 0.71875, 0.106379
0.90625, 0.75, -0.00222336
0.90625, 0.78125, -0.110715
0.90625, 0.8125, -0.214918
0.90625, 0.84375, -0.310818
0.90625, 0.875, -0.394714
0.90625, 0.90625, -0.463367
0.90625, 0.9375, -0.514118
0.90625, 0.96875, -0.544993
0.90625, 1, -0.554779

0.9375, 0, -0.388008
0.9375, 0.03125, -0.379627
0.9375, 0.0625, -0.356824
0.9375, 0.09375, -0.320449
0.9375, 0.125, -0.271877
0.9375, 0.15625, -0.212956
0.9375, 0.1875, -0.145934
0.9375, 0.21875, -0.0733727
0.9375, 0.25, 0.00194966
0.9375, 0.28125, 0.0771483
0.9375, 0.3125, 0.149341
0.9375, 0.34375, 0.215761
0.9375, 0.375, 0.273861
0.9375, 0.40625, 0.321413
0.9375, 0.4375, 0.356594
0.9375, 0.46875, 0.378056
0.9375, 0.5, 0.384977
0.9375, 0.53125, 0.377095
0.9375, 0.5625, 0.354716
0.9375, 0.59375, 0.318703
0.9375, 0.625, 0.270443
0.9375, 0.65625, 0.211796
0.9375, 0.6875, 0.145019
0.9375, 0.71875, 0.0726839
0.9375, 0.75, -0.00242269
0.9375, 0.78125, -0.0774066
0.9375, 0.8125, -0.149376
0.9375, 0.84375, -0.215553
0.9375, 0.875, -0.273378
0.9375, 0.90625, -0.32061
0.9375, 0.9375, -0.355406
0.9375, 0.96875, -0.376399
0.9375, 1, -0.382744

0.96875, 0, -0.201844
0.96875, 0.03125, -0.197023
0.96875, 0.0625, -0.184793
0.96875, 0.09375, -0.1656
0.96875, 0.125, -0.140161
0.96875, 0.15625, -0.109436
0.96875, 0.1875, -0.0745887
0.96875, 0.21875, -0.0369456
0.96875, 0.25, 0.00205832
0.96875, 0.28125, 0.0409336
0.96875, 0.3125, 0.0781945
0.96875, 0.34375, 0.112416
0.96875, 0.375, 0.142288
0.96875, 0.40625, 0.166669
0.96875, 0.4375, 0.184625
0.96875, 0.46875, 0.195471
0.96875, 0.5, 0.198793
0.96875, 0.53125, 0.194467
0.96875, 0.5625, 0.182662
0.96875, 0.59375, 0.163836
0.96875, 0.625, 0.138715
0.96875, 0.65625, 0.10827
0.96875, 0.6875, 0.073674
0.96875, 0.71875, 0.0362635
0.96875, 0.75, -0.00251724
0.96875, 0.78125, -0.0411694
0.96875, 0.8125, -0.0781969
0.96875, 0.84375, -0.112163
0.96875, 0.875, -0.141745
0.96875, 0.90625, -0.165783
0.96875, 0.9375, -0.183324
0.96875, 0.96875, -0.193654
0.96875, 1, -0.196321

1, 0, -0.00830859
1, 0.03125, -0.00721672
1, 0.0625, -0.00600719
1, 0.09375, -0.00470311
1, 0.125, -0.00333403
1, 0.15625, -0.00193461
1, 0.1875, -0.000543212
1, 0.21875, 0.000799847
1, 0.25, 0.00205408
1, 0.28125, 0.0031807
1, 0.3125, 0.00414436
1, 0.34375, 0.00491475
1, 0.375, 0.00546799
1, 0.40625, 0.00578778
1, 0.4375, 0.0058661
1, 0.46875, 0.0057038
1, 0.5, 0.0053106
1, 0.53125, 0.00470494
1, 0.5625, 0.00391337
1, 0.59375, 0.00296969
1, 0.625, 0.00191382
1, 0.65625, 0.000790414
1, 0.6875, -0.000352594
1, 0.71875, -0.0014656
1, 0.75, -0.00249892
1, 0.78125, -0.00340426
1, 0.8125, -0.00413602
1, 0.84375, -0.00465235
1, 0.875, -0.00491568
1, 0.90625, -0.00489259
1, 0.9375, -0.00455246
1, 0.96875, -0.00386353
1, 1, -0.00278143
